base,onboard,cohort,days,r1,e1,r3,e3,r5,e5,r10,e10,r20,e20,r30,e30
HYPER,2025-04-22,2025,493,-0.1790055248618786,-0.18143794543082092,-0.2622467771639043,-0.2692752957880946,-0.2983425414364641,-0.28905262869989445,-0.3355432780847146,-0.33977358341548014,-0.3819521178637201,-0.36913992023648456,-0.38968692449355447,-0.40841887747208283
JST,2025-04-28,2025,487,-0.06242499999999995,-0.05432867383040785,-0.06482499999999991,-0.0892414415230367,-0.10902500000000004,-0.098409619833277,-0.07815000000000005,-0.14248449773374972,-0.11345000000000005,-0.145735728698986,-0.12767499999999998,-0.11696504043556166
SIGN,2025-04-28,2025,487,0.2501856895271106,0.2582820156967027,0.08318890814558055,0.05877246662254376,0.1466947264174301,0.15731010658415312,-0.023644466452092172,-0.08797896418584183,0.014978955186927267,-0.01730677351205867,-0.015350334241148844,-0.004640374676710524
PUNDIX,2025-04-30,2025,485,-0.15690866510538637,-0.18132510662842316,0.14695550351288067,0.1575708836796037,0.021272443403590913,0.01632180125277305,-0.12138953942232622,-0.13933072760711795,-0.1662763466042153,-0.17829644295450275,-0.36904761904761907,-0.3539831742262767
CTK,2025-04-30,2025,485,-0.06976744186046513,-0.09418388338350192,-0.13754152823920263,-0.1269261480724796,-0.1559246954595792,-0.16087533761039707,-0.09590254706533774,-0.11384373525012947,-0.22104097452934657,-0.233061070879634,-0.29634551495016614,-0.28128107012882375
AIOT,2025-04-30,2025,485,-0.030470914127423865,-0.054887355650460656,0.6330643542494678,0.6436797344161909,0.6418162110080694,0.6368655688572515,0.6842105263157894,0.6662693381309976,0.3825926371994057,0.3705725408491183,0.10698944156730494,0.12205388638864734
DOLO,2025-05-01,2025,484,0.14927757463878732,0.1450472693080218,-0.1250665625332812,-0.10864646009422108,-0.1839255919627959,-0.20612488718638866,-0.10069580034790016,-0.09386205475676823,-0.35168092584046284,-0.37798614465580094,-0.35047392523696264,-0.35619494495798243
HAEDAL,2025-05-01,2025,484,0.5706251961028825,0.566394890772117,0.06245524831653215,0.07887535075559227,0.3607890777733975,0.33858978254980476,0.038383870889884486,0.04521761648101641,0.42995406164267846,0.40364884282734037,0.04323515450895843,0.037514134787938636
SXT,2025-05-02,2025,483,-0.2472556700033851,-0.23664028983666208,-0.2723052371971565,-0.27725587934797435,-0.5618260070603027,-0.5637836739346165,-0.6738720441027128,-0.6610598464754773,-0.679022196431162,-0.6977541494096904,-0.7476667150249046,-0.757601221508734
ASR,2025-05-06,2025,479,-0.14355628058727565,-0.1455139474615894,-0.03425774877650889,-0.0314852478780131,-0.013050570962479635,-0.006216825371347712,-0.07504078303425765,-0.07212605076442069,0.03317020119630221,0.02921539012136254,0.1174551386623166,0.14787510467972076
ALPINE,2025-05-06,2025,479,-0.16935195130683844,-0.1713096181811522,-0.0753669889008235,-0.0725944880023277,-0.07670963122090935,-0.06987588562977742,-0.10257787325456502,-0.09966314098472806,-0.18609022556390975,-0.19004503663884942,-0.35356247762262805,-0.3231425116052239
B2,2025-05-06,2025,479,-0.06422470433639949,-0.06618237121071324,0.020367936925098418,0.023140437823594207,0.025295663600525486,0.03212940919165741,0.09740473061760846,0.10031946288744542,0.030059132720105186,0.026104321645165518,-0.1859395532194481,-0.15551958720204395
SYRUP,2025-05-07,2025,478,0.009177990643795875,-0.05515650708995379,0.2742704388505235,0.25632925066573176,0.09939852973936292,0.11221072736659843,0.5530853196703052,0.5563015746189475,0.8747159723769211,0.8792640531325516,0.8122076186233014,0.7847934812313011
DOOD,2025-05-09,2025,476,-0.047338876362269855,-0.06528006454706159,-0.3007093198045848,-0.2878971221773493,-0.34094325441563333,-0.334948942238696,-0.49745161593385956,-0.4892191212624263,-0.6202907741450583,-0.6000239975669612,-0.6474069898534386,-0.6490087717172871
OG,2025-05-12,2025,473,-0.02185089974293053,-0.03491990060238748,-0.11017260374586846,-0.1126509017235039,-0.08923980903415352,-0.08602355408551121,-0.037458685273595305,-0.05619063825212367,-0.15460888725670208,-0.1645433937405315,-0.17847961806830692,-0.16364409336390162
SKYAI,2025-05-13,2025,472,0.10738349241998879,0.11337780459692615,-0.10078607523862992,-0.09787134296879296,-0.06246490735541821,-0.09475063605440415,-0.24171813587871982,-0.20239255983586935,-0.37984278495227397,-0.3820306309468583,-0.5578326782706344,-0.5302958458581114
NXPC,2025-05-15,2025,470,-0.025802981932191327,-0.022888249662354365,-0.126528059074144,-0.15881378777312993,-0.2755750841982004,-0.28759518054848787,-0.21679463267462307,-0.2284660610736131,-0.47964939983751553,-0.47311470557633095,-0.5254387269766075,-0.5191441217192823
CVC,2025-05-16,2025,469,-0.08982219497240962,-0.08660594002376731,-0.013565297363580808,-0.005332802692147531,0.1456928264868178,0.11938760767147971,0.07725321888411996,0.07329840780918029,-0.12477007970570209,-0.09435011368829793,-0.2911557326793379,-0.2928138587785465
AGT,2025-05-20,2025,465,-0.0005831082739996551,-0.02688832708933775,0.02593297323839927,0.06525854928124974,0.02476675669039996,0.013095328291409913,-0.0758040756199363,-0.0607396307985939,-0.12321998526884359,-0.16628916337372024,-0.5628836238644734,-0.5607306717349873
AWE,2025-05-21,2025,464,0.015693743171819152,-0.0030382098067092134,-0.017819706498951815,-0.021803989369984622,-0.02248501491127053,-0.026439825986210197,-0.14351728821566712,-0.1492383079366869,-0.19108571766025928,-0.19115375851017113,-0.21470753240617713,-0.2016969432587865
B,2025-05-22,2025,463,0.14934418064087662,0.1886697566837271,0.6341109081852896,0.6224394797862995,0.5980823509878799,0.6026304317435104,0.6666943383695834,0.6567598318857539,0.4986302507056284,0.5134657754100337,0.3050390171011126,0.31633532756707694
SOON,2025-05-23,2025,462,-0.1159833709256557,-0.1199676537966885,-0.14453142275883424,-0.1484862338337739,-0.1762416522931316,-0.16553169272869328,-0.34366016540621824,-0.34584801140080257,-0.5154570784131618,-0.48792024600063877,-0.5644155499535625,-0.5529039678383937
HUMA,2025-05-26,2025,459,-0.11466367713004488,-0.11011559637441437,-0.2302690582959641,-0.21000228171786706,-0.4453662182361734,-0.4510872379571932,-0.38351270553064276,-0.3530927395132386,-0.3917638266068759,-0.3934219527060845,-0.523034379671151,-0.5347767399695056
A,2025-05-28,2025,457,-0.0923162113701087,-0.07204943479201165,-0.1968674190486236,-0.2025884387696434,-0.14253507014028055,-0.14472291613486488,-0.22291952325704034,-0.23507896301145326,-0.33659424111380665,-0.3155909821004661,-0.3496334774812784,-0.3505407512918377
SOPH,2025-05-28,2025,457,-0.14546139927623647,-0.1251946226981394,-0.25096501809408933,-0.2566860378151091,-0.10297044632086849,-0.10515829231545282,-0.24659227985524723,-0.25875171960966015,-0.3550512665862485,-0.334048007572908,-0.5082328106151991,-0.5091400844257584
MERL,2025-05-29,2025,456,-0.17997474559904925,-0.16491030077770685,-0.10941097823664858,-0.11934548472047801,-0.15969694718859095,-0.1551210061295848,-0.288494392037436,-0.2900961739012845,-0.37450791056970967,-0.3776158066159453,-0.35593849810591993,-0.3580906193423945
HYPE,2025-05-30,2025,455,-0.004418576304241917,-0.01013959602526171,0.11147001462701112,0.10928216863242679,0.08581179912237924,0.09234649338356382,0.18381277425646014,0.1407435961515835,0.12372013651877123,0.12587308864825741,0.21206118966357868,0.20209485216206335
1000000BOB,2025-06-05,2025,449,0.2069353518821604,0.17952121449016012,0.05400981996726695,0.05240803810341843,-0.3409369885433715,-0.34100502939328337,-0.464607201309329,-0.46626532740853754,-0.6519026186579377,-0.6636449789562924,-0.3146481178396071,-0.31666784445385965
LA,2025-06-05,2025,449,-0.040892193308550095,-0.06830633070055037,-0.1494423791821562,-0.1510441610460047,-0.31598513011152407,-0.3160531709614359,-0.3605947955390335,-0.3622529216382421,-0.6044609665427509,-0.6162033268411056,-0.6267657992565056,-0.6287855258707581
HOME,2025-06-10,2025,444,0.0006923900044062403,0.015527914708811541,-0.17127210927173153,-0.17522819276800794,-0.173412223830805,-0.17507034993001358,-0.4252533517970667,-0.4122427626496761,-0.3249197457040347,-0.31363360169859833,-0.3032353496569522,-0.34621470485421413
RESOLV,2025-06-10,2025,444,-0.025205058099794897,-0.010369533395389596,-0.1824162679425837,-0.1863723514388601,-0.31089086352244244,-0.312548989621651,-0.47977899293688764,-0.466768403789497,-0.5561631351105034,-0.544876991105067,-0.5706596035543404,-0.6136389587516023
TAIKO,2025-06-11,2025,443,-0.0665100307247426,-0.03897319831221957,-0.17133562262786917,-0.16504101737054389,-0.1910356045544913,-0.20255315424909381,-0.33001988071570587,-0.3187235702497415,-0.34592445328031807,-0.3323887805494459,-0.21688053497198623,-0.2299932310416264
SQD,2025-06-11,2025,443,0.034791090879531694,0.06232792329205472,-0.03840838887985698,-0.0321137836225317,-0.1809461876117705,-0.192463737306373,-0.2984067631279467,-0.2871104526619823,-0.39708990408063727,-0.3835542313497651,-0.3160461713542513,-0.32915886742389144
PUMPBTC,2025-06-13,2025,441,-0.04774322968906719,-0.04144862443174191,-0.11634904714142424,-0.12786659683602675,-0.2182547642928787,-0.22136266033911434,-0.23771313941825478,-0.28118187774263403,-0.23009027081243738,-0.2369395355183198,-0.16730190571715142,-0.18134918259843458
SPK,2025-06-17,2025,437,-0.127186843946816,-0.13029473999305163,-0.2869139258222534,-0.2739033366748628,-0.2830650804758572,-0.27155349836068843,-0.3414975507347796,-0.34240482454533894,-0.44646606018194546,-0.4378363190466933,-0.4209237228831352,-0.4258642452006526
MYX,2025-06-18,2025,436,-0.17115716753022459,-0.1690042154007384,-0.02815198618307424,-0.016855675717109886,0.6932642487046632,0.6497955103802839,1.1796200345423142,1.1774679133058397,0.8300518134715025,0.8238671935086359,0.3305699481865285,0.3413119898289315
F,2025-06-18,2025,436,-0.02292506898747604,-0.020772116857989853,-0.03566121842496284,-0.024364907958998483,-0.062088728507747826,-0.10555746683212708,-0.01772447463383575,-0.01987659587031032,-0.13404797282954795,-0.1402325927924145,-0.06941201443430267,-0.05866997279189967
NEWT,2025-06-19,2025,435,0.12811693895098886,0.14112752809837947,0.3830610490111779,0.39457263112634666,1.2760103181427342,1.2689441804233301,0.7588134135855547,0.7488470760840393,0.34995700773860694,0.32858533741783913,0.34952708512467767,0.3502226110270801
H,2025-06-25,2025,429,-0.4470619375330863,-0.443647508002885,-0.4338274219163579,-0.4359795431528325,0.2358390682901006,0.24712521229553697,1.073054526204341,1.0710347995900884,0.3626257278983589,0.37996891518892406,0.3713605082053997,0.3773692508075369
SAHARA,2025-06-26,2025,428,-0.09998930595658218,-0.1008965797671415,0.07100844829430009,0.061042110792784765,-0.0963533311945245,-0.0828176584636523,-0.15249705913806,-0.16167291491328306,-0.1963426371511069,-0.20358071135792966,0.027162870281253415,0.024563015709821334
ICNT,2025-07-03,2025,421,-0.15222257755036772,-0.13752727369405993,-0.12951710905020786,-0.13869296482543092,-0.13399424368404222,-0.1401788636469088,-0.012472017908538358,-0.026519294789821513,-0.2708666453469779,-0.26019775189673844,-0.3389830508474576,-0.3324838561824487
BULLA,2025-07-04,2025,420,-0.05095541401273895,-0.05297514062699149,-0.08789808917197461,-0.07926834803672245,-0.24968152866242033,-0.27105319898318814,-0.14777070063694264,-0.1543080923839686,-0.1273885350318471,-0.12385734439219787,-0.3095541401273886,-0.32414855407545307
IDOL,2025-07-04,2025,420,-0.037234042553191404,-0.03925376916744394,-0.02127659574468077,-0.012646854609428604,0.009878419452887588,-0.011493250867880223,0.21200607902735547,0.20546868728032952,-0.04407294832826758,-0.04054175768861834,-0.16869300911854102,-0.1832874230666055
M,2025-07-07,2025,417,0.25872817955112226,0.2525435595882557,1.7281795511221945,1.6852001959249325,2.636533665835412,2.6374757934949864,1.2194513715710724,1.214510849253555,0.9993765586034913,0.9863626438428517,2.28927680798005,2.281637612260945
PUMP,2025-07-10,2025,414,0.029320987654320785,0.016208291584680623,0.1502700617283952,0.13622278484711203,0.3072916666666665,0.3246348539572317,-0.1830632716049383,-0.17798409622400024,-0.4677854938271605,-0.46671676434294973,-0.39332561728395066,-0.39155846319943255
CROSS,2025-07-10,2025,414,0.1770052260849806,0.16389253001534043,0.027342270696053994,0.013294993814770839,0.6230402181322425,0.6403834054228077,1.790123456790123,1.795202632171061,1.3673407558888129,1.3684094853730238,1.502613042490343,1.504380196574861
AIN,2025-07-10,2025,414,-0.24136736343688647,-0.25448005950652663,-0.28086384109019513,-0.2949111179714783,-0.27433883820302574,-0.25699565091246057,-0.2187896985795127,-0.21371052319857464,-0.35708511375447516,-0.3560163842702644,-0.18887862339762096,-0.18711146931310285
C,2025-07-15,2025,409,-0.238656452563347,-0.24589452677016976,0.5230799450009822,0.5338219866433852,0.4445590257316834,0.4496382011126214,0.6200157140051072,0.6260244566072445,0.4242290316244355,0.4167713528346242,0.16612649774111188,0.20733262242578365
VELVET,2025-07-15,2025,409,-0.143392419657011,-0.15063049386383376,0.09914973339097877,0.10989177503338177,-0.09814094249891914,-0.09306176711798109,-0.12004611615506544,-0.1140373735529282,-0.278858625162127,-0.2863163039519383,-0.20579334198011234,-0.16458721729544057
TAC,2025-07-15,2025,409,-0.23400097703957012,-0.2412390512463929,-0.2520762090864679,-0.24133416744406488,-0.2970200293111871,-0.29194085393024904,-0.3707865168539325,-0.36477777425179525,-0.5148998534440645,-0.5223575322338758,-0.3204689789936491,-0.27926285430897735
ERA,2025-07-17,2025,407,-0.19528559553497205,-0.18454355389256905,-0.253532834580216,-0.24845365919927798,-0.25555159719748244,-0.2782524875053487,-0.16678541740885877,-0.1797993321694984,-0.42494953093456833,-0.4325887266536732,-0.4330839567747298,-0.4335145531635183
TA,2025-07-21,2025,403,-0.12172442941673711,-0.14442531972460337,-0.19780219780219788,-0.19427100716254864,-0.28740490278951814,-0.2900047573609502,-0.47506339814032117,-0.45745549806305263,-0.3989856297548605,-0.4233212155242291,-0.5669484361792054,-0.5793243271671318
CVX,2025-07-23,2025,401,0.017031118587047755,0.020562309226696995,0.244322960470984,0.24172310589955193,0.11900756938603863,0.13057984081693075,-0.19953742640874694,-0.19303823174373802,-0.05109335576114393,-0.06322313453238748,-0.09608915054667788,-0.13552729065064173
SLP,2025-07-23,2025,401,-0.1391190580026166,-0.13558786736296735,-0.0034888791975576927,-0.006088733768989774,-0.09725250763192328,-0.08568023620103116,-0.27038813781072824,-0.2638889431457193,-0.12952464020933274,-0.1416544189805763,-0.15874400348887918,-0.19818214359284303
ZORA,2025-07-25,2025,399,0.7690929451287793,0.7664930905573473,0.7097424412094064,0.7213147126402986,0.7679731243001118,0.7690418537843225,0.5673012318029114,0.5598435530131001,1.3135498320268755,1.3547559567115472,1.5896976483762595,1.6064323383624006
TAG,2025-07-25,2025,399,0.23579121789560897,0.2331913633241769,0.2932891466445735,0.30486141807546563,0.17083678541839276,0.17190551490260353,0.13637116818558415,0.12891348939577285,1.0099420049710028,1.0511481296556746,0.3981772990886496,0.41491198907479077
ESPORTS,2025-07-29,2025,395,0.13787638668779723,0.138945116172008,-0.03961965134706813,-0.018422095310756115,0.16481774960380347,0.15022333565573898,0.10697305863708384,0.11371552733276491,-0.26069730586370854,-0.2507257497658234,-0.18906497622820928,-0.2008676758124528
TREE,2025-07-29,2025,395,-0.20713326369198626,-0.20606453420777548,-0.2707058647962991,-0.24950830875998709,-0.32129532905536495,-0.33588974300342944,-0.38561408744963444,-0.37887161875395337,-0.4684375466348306,-0.4584659905369455,-0.41411729592598123,-0.42591999551022475
PLAY,2025-07-31,2025,393,-0.07056167090036702,-0.04936411486405501,-0.08015805814281685,-0.09475247209088133,-0.02427321478972644,-0.016164667206682304,0.37284786903753875,0.3485122832681702,0.45808636748518183,0.4457104764972555,0.33587355348574643,0.33194582733918265
NAORIS,2025-07-31,2025,393,-0.23941068139963162,-0.2182131253633196,-0.2578268876611418,-0.2724213016092063,-0.4530386740331491,-0.444930126450105,-0.3351749539594844,-0.35951053972885294,-0.529097605893186,-0.5414734968811123,-0.5116022099447515,-0.5155299360913153
TOWNS,2025-08-05,2025,388,-0.19528535980148887,-0.20292455552059374,-0.21588089330024807,-0.209138424604567,-0.15657568238213404,-0.1809112681515026,-0.23697270471464027,-0.22882840428721252,-0.432258064516129,-0.4024439586351968,-0.42928039702233256,-0.4205001556104725
PROVE,2025-08-05,2025,388,0.10027209513252067,0.09263289941341579,0.05552756222916466,0.06227003092484573,0.41801874433135144,0.3936831585619829,0.24226544391816995,0.2504097443455977,0.002720951325204002,0.03253505720613625,-0.12405522523430412,-0.11527498382244405
IN,2025-08-07,2025,386,-0.10402684563758402,-0.09728437694190295,0.040593201991772965,0.016257616222404403,0.19116691924659013,0.17903714047534658,-0.004005195929855043,-0.004210600017652055,-0.24875514180558567,-0.24414498639411364,-0.3888287508118641,-0.38449298772750573
CARV,2025-08-07,2025,386,-0.007817589576547324,-0.0010751208808662538,0.05798045602605861,0.03364487025669005,0.014983713355048778,0.002853934583805229,0.03355048859934873,0.033345084511551715,-0.022149837133550454,-0.017539681722078426,-0.04039087947882747,-0.03605511639446912
AIO,2025-08-13,2025,380,-0.18283350568769374,-0.14162738100302197,-0.18014477766287484,-0.18057537405166335,-0.1912099276111685,-0.18123837151328337,-0.12988624612202682,-0.11687997994866983,-0.3345398138572905,-0.35285777766097215,0.11292657704239928,0.10814953181034781
XNY,2025-08-13,2025,380,0.22632569158943627,0.26753181627410805,0.8216152184516758,0.8211846220628873,0.0296146609992336,0.03958621709711874,-0.5155041460525398,-0.5024978798791828,-0.46951431955961254,-0.4878322833632942,-0.1930875897150024,-0.19786463494705386
USELESS,2025-08-15,2025,378,0.1892523364485983,0.18882174005980978,-0.08411214953271029,-0.07414059343482515,-0.09112149532710279,-0.10349738631502914,-0.26568758344459276,-0.2358734775636605,-0.47730307076101464,-0.46852282934915457,-0.1351802403204272,-0.12954684838324637
SAPIEN,2025-08-20,2025,373,-0.09072399261328656,-0.07533008346387815,0.2811212652114212,0.2941275313847782,-0.04820303991666275,-0.018388934035730498,-0.23017188313840609,-0.23409960928496987,0.011885032435247966,0.016462196075767044,0.09839481036033915,0.11076565188691945
XPL,2025-08-22,2025,371,-0.06533356317876216,-0.05232729700540517,-0.07964144113083937,-0.04982733524990712,-0.06309257024650916,-0.05848241483503713,0.019134631960006976,0.010082654479515618,0.11394587140148249,0.10051090220129422,0.23047750387864174,0.23429156123133998
WLFI,2025-08-23,2025,370,-0.25109390777515983,-0.2343592177890187,-0.10636149444631426,-0.12131552119438815,-0.03567822282059907,-0.047480922404842585,-0.23561090541905072,-0.2539288692227324,-0.30259171995960954,-0.307368765191661,-0.28609895658027595,-0.2637069382513255
SOMI,2025-08-25,2025,368,0.016600265604249653,0.0016462388561757635,0.07104913678618852,0.059246437201945,0.006640106241699861,0.00271238009513608,-0.6568393094289509,-0.6480590680170908,-0.17662682602921642,-0.1709934340920356,-0.39721115537848606,-0.40888632309177897
BAS,2025-08-26,2025,367,0.1967697907188355,0.20137994613030752,0.36152183803457705,0.3986296523719579,0.17487488626023673,0.17992739279079684,0.2648999090081894,0.265482673280493,0.2834394904458599,0.28265310037555347,-0.177547770700637,-0.13940783745324614
BTR,2025-08-27,2025,366,0.021654286793403088,0.009851587209159574,-0.10562759662595989,-0.10955532277252367,-0.25645222208233664,-0.265504199562828,-0.2735742162910739,-0.2692384532067156,0.34961601410046583,0.33706881139727085,0.27269293717738896,0.26668932950488844
MITO,2025-08-28,2025,365,0.022192302335298786,0.05930011667267965,0.0710803658479966,0.0761328723785567,-0.04289892752681179,-0.06121689133049346,0.042666790473095295,0.03412547810548938,0.2505687357816053,0.2535221231404565,-0.29467477598774316,-0.2945725754831282
HEMI,2025-08-29,2025,364,-0.10509631797122643,-0.10902404411779021,0.6156547183613752,0.6066027408808838,0.9312362838332118,0.9269930201716656,0.8268227261643502,0.8183906616319578,2.0561326505730313,2.050852695245611,4.31977566447208,4.296574691277814
LINEA,2025-09-01,2025,361,-0.16352657004830917,-0.18184453385199084,-0.36618357487922704,-0.35740333346736697,-0.2777777777777778,-0.27344201469341944,-0.4364734299516908,-0.4499083991518791,-0.2038647342995168,-0.20005067694681855,-0.35507246376811585,-0.3951079760289694
Q,2025-09-02,2025,360,0.12164348107408607,0.11740021741253992,-0.11053596462849136,-0.10995320035618772,0.06847837808691892,0.05993706571931301,0.784320069017578,0.7795430237855265,2.0420575865415724,2.0644496048705228,2.3193141378194757,2.3030436953822075
ARIA,2025-09-03,2025,359,0.114304255121906,0.12308449653376607,0.08389728376749783,0.08823304685185618,0.03615463057383894,0.027722566041446628,0.4180958561231112,0.4190934556761313,0.5886715490868639,0.5945123354838793,0.6510614628719757,0.6369397692979524
TAKE,2025-09-03,2025,359,-0.0426802299867316,-0.03389998857487153,-0.11797877045555083,-0.11364300737119248,-0.04389650597080941,-0.05232857050320172,0.042237947810703114,0.04323554736372326,0.04494692613887663,0.05078771253589198,0.06484962406015038,0.050727930486127004
PTB,2025-09-03,2025,359,0.4009324009324011,0.4097126423442612,0.8543123543123545,0.8586481173967129,1.3360528360528363,1.327620771520444,1.533022533022533,1.5340201325755531,1.1285936285936287,1.134434414990644,1.2226107226107228,1.2084890290366994
OPEN,2025-09-08,2025,354,-0.22015395381385583,-0.21557679017333675,-0.3653603918824353,-0.37879536108262357,-0.30055983205038483,-0.2995622324973647,-0.39216235129461163,-0.3974423066220317,-0.6144856543037089,-0.6376866274979747,-0.5473058082575227,-0.5633916875598358
FLOCK,2025-09-09,2025,353,-0.09753116597408962,-0.11902804624035013,-0.060865314104131096,-0.06564235933618257,-0.14177462723050593,-0.1361412352933251,-0.1984844781227083,-0.186113636596128,-0.31239305793204597,-0.3314575212373021,-0.3485700317770716,-0.33511471176489993
SKY,2025-09-09,2025,353,0.044344937165968545,0.022848056899708036,0.06066734074823055,0.05589029551617908,0.08276758630651448,0.0884009782436953,0.049111656796186676,0.061482498322766976,-0.05330059222880257,-0.0723650555340587,-0.03351148346092736,-0.020056163448755715
AVNT,2025-09-09,2025,353,0.6536239372445865,0.6321270569783259,1.1582507398186856,1.1534736945866342,2.8447555075391047,2.8503888994762856,4.196110667480859,4.20848150900744,4.298041241955939,4.278976778650684,2.8930903283385785,2.9065456483507504
HOLO,2025-09-11,2025,351,-0.07187567450895749,-0.07665271974100896,-0.0664796028491258,-0.060846210911944976,-0.1560543924023311,-0.16860159510552608,-0.18389812216706236,-0.18008406481436412,-0.5627023526872437,-0.6027378649480972,-0.7219943880854738,-0.703045695410415
XPIN,2025-09-12,2025,350,-0.07029754654602394,-0.06929994699300379,-0.09164201612435474,-0.0924284061946612,-0.1723217910794036,-0.1693684037205524,-0.3563598399164781,-0.3339678215875277,-0.479264543819964,-0.49553498625723236,-0.5053071167565686,-0.5443316702210115
UB,2025-09-12,2025,350,0.6530527272039062,0.6540503267569263,0.6867406033536467,0.6859542132833403,0.46852643930504545,0.47147982666389665,0.3372951285059993,0.35968714683494973,0.038835686437791006,0.022565244000522622,0.2777546462773004,0.2387300928128575
ZKC,2025-09-15,2025,347,-0.14050822122570994,-0.15305542392890492,-0.17243220158018358,-0.17771215690760367,-0.11894084988255382,-0.1194202151129996,-0.3988896006833227,-0.36074966743593184,-0.6568439034806748,-0.6657001374192999,-0.8051462737561392,-0.7849239055936239
TOSHI,2025-09-17,2025,345,-0.05327061912054265,-0.058550574447962744,-0.06289652154889525,-0.06337588677934103,-0.17523517829796542,-0.15284315996901499,-0.20225333625027342,-0.20215113574565846,-0.04747320061255744,-0.020657504363304713,-0.2415226427477576,-0.22533093170524754
STBL,2025-09-17,2025,345,0.7415781487101669,0.7362981933827468,2.1070561456752652,2.1065767804448194,1.5590288315629746,1.5814208498919249,2.4078907435508348,2.40799294405545,1.3123672230652503,1.339182919314503,-0.3675265553869499,-0.35133484434443985
0G,2025-09-17,2025,345,0.009059859787884372,0.0037799044604642784,-0.05090778357001613,-0.05138714880046191,0.7056624123674278,0.7280544306963782,0.336832644256696,0.33693484476131097,0.02236203487326982,0.04917773112252255,-0.33251842531008446,-0.3163267142675744
BARD,2025-09-18,2025,344,-0.12089368550601154,-0.10852284397943124,-0.0056802044873615065,-0.0018661471346632652,0.4252579759538011,0.43109876235081646,-0.04061346208463501,-0.06381443527890074,-0.2581652939505823,-0.2742511732528954,-0.40916406323960997,-0.41611000913474305
ASTER,2025-09-19,2025,343,0.8735476593344615,0.8730682941040158,0.8486181613085169,0.8710101796374673,1.6051889452904682,1.5935137775771753,1.1420191765369432,1.122954713231687,0.8972363226170332,0.9106916426292049,0.35318668922729834,0.339475577597546
TRADOOR,2025-09-19,2025,343,0.10760795065113093,0.10712858542068515,-0.12131596984235782,-0.09892395151340738,0.004112405757368043,-0.007562761955924868,-0.14393420150788205,-0.16299866481313818,0.6288553803975325,0.6423107004097042,-0.22138450993831404,-0.2350956215680664
BLESS,2025-09-23,2025,339,-0.36382926829268303,-0.37550443600597594,-0.5717317073170731,-0.5777353149895736,-0.5143780487804879,-0.5375790219747536,-0.6016341463414634,-0.6157558399154868,-0.5842682926829268,-0.5861613353377473,-0.5375609756097561,-0.5607531416626519
FLUID,2025-09-24,2025,338,-0.19762789368390965,-0.1594879604365188,-0.1537582166333239,-0.15365601612870894,-0.18276650471563305,-0.20183096802088918,-0.07559302657902256,-0.07690663316980828,-0.2410688768219491,-0.2225816483077817,-0.34938553872535016,-0.3579244372937782
COAI,2025-09-25,2025,337,-0.2112772358464764,-0.21728084351897692,-0.19482177044397853,-0.21802274363824425,0.01212507977026167,0.014473292704075047,0.7739538699972652,0.7650976360586401,74.40796790956331,74.42819027772583,31.03573707721761,31.0301137027243
HANA,2025-09-26,2025,336,0.08695652173913038,0.08705872224374533,-0.2473429951690822,-0.26640745847433833,-0.3352657004830919,-0.37530121274394546,0.3988727858293075,0.38913583264170715,0.053784219001610234,0.07699671414610121,-0.1484702093397745,-0.1745336167960383
MIRA,2025-09-26,2025,336,-0.15518677961394256,-0.1550845791093276,-0.43764754895153446,-0.4567120122567906,-0.5756144979863909,-0.6156500102472444,-0.5796417164282738,-0.5893786696158742,-0.7803777253159283,-0.7571652301714373,-0.7602416331065129,-0.7863050405627767
AKE,2025-09-26,2025,336,-0.3364936724514612,-0.33639147194684627,-0.3366173378952142,-0.3556818012004703,-0.46527062121274576,-0.5053061334735993,-0.35467249268312784,-0.3644094458707282,-0.33447380353683165,-0.3112613083923407,-0.2897893565274743,-0.31585276398373807
ORDER,2025-09-26,2025,336,-0.2554464926981087,-0.25534429219349375,0.12015202298300198,0.10108755967774585,0.13873593488149383,0.09870042262064027,0.303477376107254,0.29374042291965363,-0.3371738089537947,-0.3139613138093037,-0.16300574575053872,-0.1890691532068025
LIGHT,2025-09-27,2025,335,0.19664277445257272,0.173441801258307,0.13850094829921922,0.1408491612330326,0.12868543560186207,0.11241499316459369,0.040924653316584125,0.06774034956583685,0.4752826424296164,0.4914743534721264,1.4942732579620186,1.498061103667351
XAN,2025-09-29,2025,333,-0.4941994387904678,-0.4918512258566544,-0.5617539891946225,-0.5780244316318909,-0.43673828370398293,-0.43805189029476865,-0.747204422666164,-0.7337491026539924,-0.8550906730326255,-0.8688017846623779,-0.8424425179042594,-0.8172026733545468
FF,2025-09-29,2025,333,-0.3211580182807553,-0.3188098053469419,-0.3438489170252872,-0.3601193594625556,-0.35498097236547277,-0.3562945789562585,-0.49151758722481054,-0.4780622672126389,-0.5619731834833019,-0.5756842951130543,-0.4602909271970693,-0.4350510826473567
EDEN,2025-09-30,2025,332,-0.031069907291405685,-0.07110541955225924,-0.09421197694813332,-0.1083336705221567,-0.062390378351290465,-0.07124661228991558,-0.6291656226509648,-0.5562551847721482,-0.6379353545477324,-0.6552828627946368,-0.675519919819594,-0.6598624155644915
